session,barIx,companyId,longTerm,shortTerm,longTermUncertainty,shortTermUncertainty
11220,2,0,7,8,2,1
11220,6,1,2,1,7,6
11220,11,0,-4,-3,5,3
11220,11,2,2,1,3,2
11220,14,2,1,0,8,6
11220,18,2,2,1,6,3
11220,21,3,5,6,2,1
11220,29,1,-2,-3,5,3
11220,31,0,2,1,6,3
11220,36,2,2,1,6,3
11220,37,2,-3,-4,4,2
11220,38,3,4,5,2,1
11220,46,3,2,1,6,3
11221,2,0,-7,-6,2,1
11221,11,0,1,0,5,3
11221,17,1,7,6,2,1
11221,21,0,6,5,2,1
11221,23,0,5,4,3,2
11221,24,1,1,0,5,3
11221,27,1,0,-1,7,4
11221,42,1,0,0,8,5
11221,46,2,5,4,2,1
11222,6,0,0,0,1,1
11222,7,1,-1,-2,7,5
11222,8,2,5,6,2,1
11222,8,1,0,0,3,2
11222,9,1,3,4,2,1
11222,13,0,2,3,2,1
11222,24,3,4,5,2,1
11222,26,1,4,5,2,1
11222,28,1,6,7,2,1
11222,36,2,3,1,6,3
11222,39,0,2,0,5,4
11222,48,2,0,0,3,2
11223,0,0,5,2,3,2
11223,4,1,4,6,2,1
11223,11,1,-4,-3,5,3
11223,13,0,4,6,2,1
11223,23,2,1,0,3,2
11223,30,0,4,1,3,2
11223,32,2,5,6,2,1
11223,34,3,0,0,2,1
11223,37,3,3,6,3,1
11223,38,0,3,-1,4,3
11223,44,2,-4,-5,3,2
11223,46,3,0,0,5,4
11224,0,0,0,1,7,5
11224,1,1,6,7,2,1
11224,1,1,5,3,4,2
11224,4,2,7,8,1,1
11224,7,3,2,1,8,6
11224,10,3,-5,-8,3,1
11224,11,1,5,3,4,2
11224,15,0,5,3,4,2
11224,37,1,4,2,5,2
11224,42,0,7,6,2,1
11224,47,3,-3,-4,3,1
11224,48,2,-6,-5,3,1
11225,0,0,3,-1,3,2
11225,1,0,-2,-5,4,1
11225,4,1,1,0,7,4
11225,12,2,4,5,2,1
11225,18,1,2,1,8,5
11225,28,0,6,5,2,1
11225,28,2,3,2,5,2
11225,43,0,3,2,4,3
11225,45,1,7,6,2,1
11226,0,0,-4,-5,4,2
11226,4,0,3,1,5,3
11226,7,1,3,1,5,3
11226,8,1,5,6,2,1
11226,9,0,2,1,6,3
11226,11,1,1,0,4,2
11226,22,1,0,0,2,1
11226,28,0,5,6,2,1
11226,30,2,6,7,2,1
11226,31,1,-4,-5,3,2
11226,32,0,0,0,8,7
11226,34,0,1,0,5,4
11226,40,1,-5,-7,3,1
11227,5,0,-2,-1,8,6
11227,6,1,4,3,4,2
11227,6,2,6,7,2,1
11227,8,0,1,0,3,1
11227,10,3,-4,-5,3,1
11227,23,1,5,6,2,1
11227,29,0,1,1,5,3
11227,29,1,-3,-6,4,1
11227,30,0,1,0,3,1
11227,36,0,6,7,2,1
11227,38,0,1,0,3,1
11227,42,3,-6,-5,3,1
11227,48,3,-4,-5,3,1
11228,5,0,7,8,2,1
11228,16,1,6,7,3,2
11228,19,0,8,5,2,3
11228,24,2,7,8,2,1
11228,24,2,7,8,2,1
11228,33,1,6,5,4,3
11228,38,2,-6,-7,3,2
11229,5,0,-4,-3,3,2
11229,24,1,3,1,6,3
11229,32,2,5,6,3,1
11229,35,0,7,6,2,1
11230,2,0,6,7,2,1
11230,8,1,1,0,4,3
11230,10,1,7,6,2,1
11230,14,2,1,0,3,2
11230,16,2,8,7,2,1
11230,18,0,0,0,1,1
11230,19,1,-7,-8,3,1
11230,21,2,-5,-6,3,1
11230,22,2,2,-1,7,4
11230,24,2,-6,-5,3,1
11230,24,3,9,8,2,1
11230,30,0,-4,-7,5,2
11230,34,2,7,6,2,1
11230,37,0,1,0,8,5
11230,39,3,0,0,1,1
11230,47,3,3,0,6,4
11231,6,0,-3,-6,6,2
11231,19,1,4,2,4,3
11231,20,2,2,1,7,4
11231,29,2,5,3,3,2
11231,36,3,1,1,5,3
11231,37,0,0,0,1,1
11231,43,3,6,5,2,1
11231,43,1,6,5,2,1
11231,44,2,4,2,5,3
11231,48,0,6,5,2,1
11232,0,0,-5,-7,4,2
11232,6,1,7,8,2,1
11232,19,0,7,7,2,1
11232,37,2,1,2,5,3
11232,37,3,6,7,3,2
11232,41,1,3,4,2,1
11232,47,2,-4,-3,3,2
11233,0,0,-5,-4,2,1
11233,4,1,4,2,4,2
11233,9,2,-5,-6,2,1
11233,17,0,5,4,3,1
11233,20,1,7,6,1,1
11233,30,3,0,0,7,5
11234,0,0,7,8,2,1
11234,1,1,6,7,3,1
11234,8,0,0,0,5,5
11234,11,0,6,4,3,2
11234,12,2,0,0,1,1
11234,19,0,-4,-3,6,3
11234,21,0,-5,-6,3,1
11234,22,3,1,0,4,3
11234,24,1,-5,-6,2,1
11234,31,2,5,6,2,1
11234,35,3,-4,-6,3,1
11234,40,2,3,4,2,1
11234,41,0,5,6,2,1
11235,4,0,6,5,3,2
11235,8,1,-5,-8,4,1
11235,9,2,4,6,2,1
11235,14,1,7,6,2,1
11235,14,0,7,7,2,1
11235,18,2,8,7,2,1
11235,19,3,-3,-5,6,3
11235,22,2,1,1,5,4
11235,29,3,-6,-4,3,2
11235,35,2,-6,-5,3,2
11236,8,0,0,0,5,2
11236,9,1,1,0,7,4
11236,10,2,2,-1,4,2
11236,12,3,7,6,2,1
11236,14,0,8,7,2,1
11236,15,1,4,2,6,4
11236,27,0,6,7,3,1
11236,39,2,-5,-6,4,2
11236,44,1,0,0,2,1
11236,49,3,3,3,2,1
11237,1,0,3,-1,3,2
11237,8,1,6,7,2,1
11237,11,2,-5,-6,3,1
11237,15,3,5,3,4,2
11237,38,2,5,6,2,1
11237,42,1,-4,-5,3,1
11237,45,3,-6,-7,4,2
11238,4,0,2,1,6,4
11238,6,0,2,0,3,2
11238,6,0,4,1,5,4
11238,15,0,-2,-4,4,2
11238,19,1,3,-1,4,3
11238,20,2,5,6,2,1
11238,39,0,6,5,2,1
11239,7,0,1,1,5,3
11239,9,1,4,-1,4,2
11239,20,2,3,0,6,5
11239,22,0,-3,-6,4,2
11239,29,1,0,0,8,7
11239,37,0,6,5,2,1
11239,41,1,6,7,3,1
11239,44,0,7,6,2,1
11239,45,0,-4,-5,3,2
11240,0,0,0,0,5,3
11240,11,1,7,8,2,1
11240,11,0,5,2,4,3
11240,33,0,6,7,2,1
11240,34,1,2,0,3,2
11240,37,1,2,-1,5,2
11240,49,2,-4,-3,6,3
11241,0,0,7,8,2,1
11241,2,1,5,3,4,2
11241,11,2,-4,-5,3,1
11241,12,3,8,7,1,1
11241,30,2,6,2,2,3
11241,35,1,-4,-6,5,2
11241,39,3,6,7,2,1
11242,14,0,-4,-5,4,2
11242,17,1,-5,-6,3,1
11242,21,1,0,0,1,1
11242,24,2,6,7,2,1
11242,24,0,1,1,2,2
11242,27,2,7,6,3,2
11242,34,2,-2,-3,2,1
11242,36,3,0,0,5,3
11242,42,1,2,1,6,3
11242,43,0,5,4,4,2
11243,2,0,4,3,4,2
11243,4,1,6,4,5,3
11243,6,2,1,1,3,2
11243,9,0,0,0,2,2
11243,13,3,-2,-3,6,4
11243,23,0,7,8,2,1
11243,25,2,-4,-3,3,2
11243,29,2,-5,-7,4,1
11243,31,2,5,4,3,2
11243,49,1,8,8,2,1
11243,49,3,-6,-5,5,3
11244,15,0,6,4,2,2
11244,21,1,-6,-7,3,1
11244,30,2,1,0,6,4
11244,31,2,-4,-7,5,2
11244,32,1,1,0,7,5
11244,42,3,-1,-2,8,5
11244,49,0,7,8,2,1
11245,2,0,6,7,2,1
11245,25,1,-6,-7,3,1
11245,27,2,4,7,4,2
11245,31,3,5,5,3,2
11245,32,0,4,3,5,3
11245,35,0,5,2,6,4
11245,37,1,-5,-4,3,2
11245,37,3,3,1,5,4
11245,38,3,8,7,2,1
11245,41,3,-4,-3,4,2
11245,49,2,-6,-5,6,3
11245,49,0,-7,-6,3,1
11246,5,0,6,7,2,1
11246,17,1,-5,-7,4,2
11246,23,0,4,6,2,1
11246,27,0,7,7,2,1
11246,37,1,-6,-4,5,3
11247,8,0,0,0,6,5
11247,17,1,-4,-5,4,2
11247,19,0,1,0,5,3
11247,32,2,-3,-4,4,2
11247,32,1,-5,-7,5,2
11247,40,0,-3,-2,6,3
11247,48,0,4,3,5,3
11248,11,0,1,1,4,3
11248,13,1,-1,-2,7,4
11248,15,1,-5,-6,3,2
11248,17,2,-4,-3,3,2
11248,19,3,6,5,2,1
11248,22,1,-5,-4,3,2
11248,23,1,-1,-2,6,5
11248,25,1,-4,-6,3,2
11248,26,3,-4,-5,6,4
11248,41,1,-1,-1,7,4
11248,49,1,2,1,5,3
11248,49,0,0,0,2,1
11249,3,0,5,6,2,1
11249,6,1,1,0,4,3
11249,8,2,6,5,2,1
11249,9,2,8,7,1,1
11249,14,0,-3,-5,3,1
11249,15,0,1,1,3,2
11249,18,0,4,2,4,3
11249,30,1,4,2,5,3
11249,35,3,7,6,2,1
11249,40,2,5,4,2,1
11249,43,2,-4,-6,3,1
11249,49,1,-6,-7,4,2
11250,2,0,7,8,2,1
11250,10,1,1,2,5,4
11250,10,2,-6,-7,3,1
11250,16,3,5,6,2,1
11250,16,2,0,-2,8,5
11250,17,0,1,1,6,4
11250,27,3,-4,-3,5,3
11250,28,3,0,0,2,2
11250,31,2,2,-3,6,3
11250,39,3,4,5,2,1
11250,42,1,3,2,6,4
11250,45,3,0,0,5,3
11250,47,2,-5,-6,4,2
11250,48,0,2,0,5,3
11250,48,3,8,9,1,1
11251,18,0,-5,-6,3,2
11251,28,1,-2,-4,6,3
11251,29,2,-4,-3,7,4
11251,32,1,5,6,2,1
11251,44,2,7,7,2,1
11251,44,3,4,5,2,1
11251,44,0,-5,-4,3,2
11252,7,0,2,1,5,2
11252,19,1,5,4,3,1
11252,32,2,1,0,6,3
11252,39,0,6,2,4,2
11252,39,2,4,1,4,2
11252,42,1,6,7,2,1
11252,46,3,4,2,7,4
11252,49,0,3,1,5,2
11253,6,0,3,-1,3,2
11253,7,0,5,6,2,1
11253,10,1,-4,-3,3,2
11253,15,0,3,-1,3,2
11253,18,0,0,0,8,7
11253,19,2,3,4,2,1
11253,29,1,-3,-6,4,1
11253,33,3,3,1,4,3
11253,38,3,1,0,7,6
11253,39,1,3,2,5,3
11253,44,2,0,0,6,5
11253,46,3,5,6,2,1
11254,3,0,5,6,2,1
11254,6,1,4,6,3,1
11254,7,2,3,1,5,3
11254,10,2,7,6,2,1
11254,16,3,6,7,2,1
11254,20,1,3,1,4,2
11254,35,0,7,8,2,1
11254,37,3,4,2,6,4
11254,49,0,8,7,2,1
11255,7,0,0,0,1,1
11255,10,1,6,7,2,1
11255,15,1,-4,-6,4,2
11255,16,2,3,1,5,3
11255,43,3,7,8,2,1
11255,49,2,2,0,6,2
11256,2,0,-4,-5,5,2
11256,5,1,6,5,3,1
11256,8,2,1,1,4,2
11256,13,3,7,6,2,1
11256,15,0,6,5,2,1
11256,17,2,-5,-4,3,2
11256,20,3,8,7,2,1
11256,21,0,-6,-5,4,2
11256,22,0,1,1,4,2
11256,39,3,4,2,5,3
11257,9,0,-4,-5,4,2
11257,11,1,-5,-4,3,2
11257,19,2,0,0,5,2
11257,19,1,1,0,7,5
11257,20,3,0,0,8,8
11257,36,1,5,4,2,1
11257,42,1,0,0,5,2
11257,44,2,6,5,2,1
11257,44,1,-3,-2,4,2
11257,45,1,0,0,6,3
11257,49,0,1,1,6,4
11258,3,0,4,5,3,1
11258,6,1,1,1,6,4
11258,10,0,3,-1,4,2
11258,10,0,1,1,5,3
11258,11,2,-4,-7,4,1
11258,15,1,4,2,4,2
11258,16,0,-3,-4,3,2
11258,19,3,0,-1,7,5
11258,23,0,7,6,2,1
11258,28,0,-1,-1,6,4
11258,33,0,2,1,6,3
11258,33,3,-2,-3,5,2
11258,35,0,0,0,8,5
11258,38,0,4,2,5,3
11258,39,2,1,0,8,5
11258,43,3,-2,-3,5,3
11258,49,1,-2,-3,5,3
11259,2,0,6,7,2,1
11259,3,1,4,3,6,4
11259,7,1,5,2,4,3
11259,8,0,-4,-5,5,2
11259,11,1,-3,-5,5,2
11259,12,0,4,5,2,1
11259,16,2,-6,-4,6,3
11259,17,2,0,0,1,1
11259,18,2,2,1,7,5
11259,30,0,7,8,2,1
11259,49,1,4,-1,5,4
11260,6,0,4,2,3,2
11260,12,1,-4,-5,3,1
11260,19,2,-6,-7,3,1
11260,26,0,-5,-6,3,1
11260,27,1,5,3,3,2
11260,30,0,-6,-5,3,1
11260,33,3,5,3,3,2
11260,35,2,-5,-4,3,2
11260,40,3,6,7,2,1
11261,5,0,-1,-1,7,5
11261,8,1,0,0,1,1
11261,16,2,7,5,2,1
11261,18,1,3,1,3,2
11261,18,0,0,0,1,1
11261,20,1,4,2,6,4
11261,22,0,5,4,2,1
11261,27,2,6,5,2,1
11261,33,2,-6,-4,3,2
11261,36,1,-5,-7,4,2
11261,37,1,-4,-5,3,2
11261,45,0,3,-2,5,3
11262,8,0,6,7,2,1
11262,8,1,6,5,3,2
11262,17,0,-4,-7,4,1
11262,18,2,3,1,6,2
11262,22,0,-6,-8,3,1
11262,24,3,7,3,5,4
11262,26,2,-3,-5,4,2
11262,26,1,0,0,1,1
11262,30,2,-1,-1,7,5
11262,30,0,8,6,2,1
11262,34,3,0,0,1,1
11262,40,3,6,5,2,1
11263,9,0,0,0,2,2
11263,12,1,2,-3,5,3
11263,26,2,-5,-4,3,2
11263,32,3,0,0,1,1
11263,37,3,4,3,3,2
11263,41,0,1,0,4,2
11263,43,3,-2,-5,4,2
11263,48,1,0,0,1,1
11264,9,0,-5,-7,4,2
11264,19,1,2,0,7,5
11264,20,2,4,6,2,1
11264,27,0,6,5,2,1
11264,35,2,4,7,3,1
11264,37,2,1,0,8,6
11264,46,1,0,0,1,1
11265,4,0,6,7,3,1
11265,5,1,4,5,2,1
11265,8,2,7,8,2,1
11265,20,0,8,9,2,1
11265,21,1,4,2,4,3
11265,22,3,5,5,2,1
11265,23,0,6,4,3,2
11265,39,2,-4,-3,6,3
11265,42,1,5,2,4,3
11265,42,0,2,1,5,4
11265,45,2,-5,-4,3,2
11265,49,1,-5,-3,6,4
11266,5,0,6,7,3,1
11266,6,0,-5,-4,6,3
11266,6,0,5,6,2,1
11266,16,1,-5,-6,3,2
11266,19,1,0,-1,8,5
11266,26,2,2,1,5,2
11266,31,0,3,1,5,2
11266,42,2,2,0,7,6
11266,42,0,0,0,1,1
11266,47,0,-6,-4,7,4
11267,3,0,0,0,1,1
11267,5,0,1,0,3,2
11267,8,1,5,4,2,1
11267,9,2,1,1,4,3
11267,13,0,7,6,2,1
11267,13,1,-4,-3,6,3
11267,14,1,0,0,7,5
11267,15,1,-3,-4,4,2
11267,30,0,-2,-3,3,1
11267,32,1,-3,-2,4,2
11267,35,1,5,4,2,1
11267,36,1,4,3,3,2
11267,39,3,4,3,3,2
11267,42,0,-3,-2,4,2
11267,42,3,-4,-3,6,3
11268,1,0,-3,-2,5,3
11268,2,1,0,0,2,1
11268,8,2,1,0,4,2
11268,12,2,-4,-5,3,1
11268,13,2,1,0,6,4
11268,17,1,1,0,4,2
11268,17,2,3,2,2,1
11268,18,1,0,0,5,3
11268,18,1,-3,-5,3,1
11268,22,3,5,4,1,1
11268,26,3,1,0,4,2
11268,37,0,3,2,3,1
11268,40,0,-3,-2,3,2
11269,8,0,6,7,2,1
11269,16,1,1,1,5,3
11269,17,0,3,-1,6,4
11269,18,2,1,1,5,3
11269,19,2,7,6,3,2
11269,31,1,1,0,4,2
11269,33,3,8,9,1,1
11269,36,0,8,8,2,1
11270,4,0,1,1,5,3
11270,8,1,3,-1,3,2
11270,8,2,7,6,1,1
11270,13,3,2,0,6,4
11270,13,3,-5,-8,4,1
11270,19,1,4,2,3,2
11270,24,2,2,2,3,2
11270,25,3,6,6,1,1
11270,30,3,-3,-5,3,1
11270,36,0,-2,-4,4,2
11270,46,3,-6,-7,3,1
11271,1,0,4,-2,3,2
11271,13,1,-5,-6,6,3
11271,14,2,5,4,2,1
11271,18,0,6,7,1,1
11271,35,3,8,8,1,1
11272,6,0,-4,-5,3,1
11272,13,0,3,1,4,2
11272,14,1,-4,-3,6,3
11272,16,2,6,5,1,1
11272,18,1,-5,-3,3,2
11272,25,0,-7,-8,3,1
11272,26,1,-5,-4,5,3
11272,37,3,3,1,4,2
11272,38,0,0,0,5,5
11272,44,1,0,0,6,6
11272,49,1,8,7,1,1
11273,3,0,1,0,4,2
11273,8,1,6,2,3,2
11273,13,0,5,-1,2,2
11273,18,2,0,0,9,8
11273,19,2,5,-1,2,2
11273,20,2,7,6,1,1
11273,25,1,1,0,5,3
11273,33,1,-4,-3,6,3
11273,38,2,-3,-5,4,2
11273,41,1,5,2,3,2
11273,42,3,0,0,2,1
11273,45,2,0,0,2,1
11273,47,2,6,6,2,1
11274,0,0,4,5,3,2
11274,2,1,-5,-4,3,2
11274,13,0,-3,-5,4,2
11274,15,2,8,7,1,1
11274,19,2,2,1,6,3
11274,21,0,6,5,2,1
11274,22,1,0,-1,1,1
11274,28,0,2,0,8,5
11274,29,2,-4,-6,4,2
11274,33,3,-4,-5,4,2
11274,34,0,6,3,3,2
11274,36,3,3,-1,4,3
11274,36,2,6,5,2,1
11274,43,1,2,1,6,3
11274,46,3,-5,-6,3,2
11274,49,1,-3,-5,4,2
11274,49,3,7,6,2,1
11275,3,0,-6,-7,3,1
11275,18,0,4,7,4,1
11275,20,1,1,1,6,5
11275,32,2,3,2,7,4
11275,32,2,-4,-7,4,1
11275,35,2,1,0,5,3
11275,37,1,-5,-4,3,2
11275,44,0,5,3,5,3
11276,15,0,1,1,5,3
11276,17,1,-4,-5,4,2
11276,19,2,-5,-6,3,1
11276,32,1,5,3,3,2
11276,36,2,-6,-7,3,1
11276,38,1,8,7,2,1
11276,40,1,0,-1,6,4
11276,44,1,0,-1,5,3
11276,48,0,0,0,4,3
11276,48,2,-6,-7,3,1
11277,2,0,5,4,3,2
11277,6,1,6,5,2,1
11277,6,0,8,7,1,1
11277,18,2,0,-1,7,4
11277,24,1,-5,-6,4,2
11277,26,3,-4,-3,6,3
11277,27,1,4,2,5,3
11277,28,0,5,2,4,3
11277,28,2,0,0,8,5
11277,32,0,9,8,1,1
11277,35,3,8,7,1,1
11278,1,0,7,8,2,1
11278,8,1,5,4,3,2
11278,22,2,1,0,6,4
11278,22,2,-6,-7,3,2
11278,33,1,0,0,8,7
11278,38,3,7,8,2,1
11279,7,0,0,0,2,1
11279,8,1,7,8,2,1
11279,10,0,-5,-6,3,1
11279,14,1,3,4,2,1
11279,20,2,5,6,2,1
11279,23,3,5,3,4,2
11279,35,2,-4,-3,3,2
11279,46,2,-6,-5,3,1
11280,12,0,3,2,7,4
11280,17,1,6,7,2,1
11280,20,2,2,1,3,2
11280,20,2,-1,-3,4,1
11280,23,2,4,2,6,4
11280,25,3,2,3,2,1
11280,29,2,-3,-5,5,2
11280,44,0,-5,-4,3,1
11281,5,0,2,0,4,2
11281,7,1,-3,-2,5,3
11281,8,0,-4,-3,4,2
11281,12,1,-2,-5,3,2
11281,18,1,5,6,2,1
11281,21,2,-4,-6,3,1
11281,22,0,0,0,5,4
11281,25,2,3,2,3,2
11281,28,3,0,0,1,1
11281,31,0,0,0,5,4
11281,33,1,-2,-3,3,2
11281,34,1,6,5,2,1
11281,36,2,3,1,4,3
11281,37,2,-3,-4,4,2
11281,45,3,3,1,4,3
11282,7,0,6,7,3,1
11282,20,1,-5,-7,4,1
11282,20,0,3,1,5,4
11282,26,2,-4,-3,3,2
11282,30,3,6,2,4,3
11282,32,2,1,0,6,5
11282,33,2,-3,-2,5,3
11282,37,0,7,6,2,1
11282,37,1,4,2,4,3
11282,42,1,5,2,4,3
11282,46,0,5,4,2,1
11282,49,0,-5,-7,4,1
11283,9,0,1,0,8,5
11283,10,1,5,6,2,1
11283,20,1,3,2,6,3
11283,31,2,1,0,7,4
11283,32,3,4,2,4,3
11283,38,1,6,7,2,1
11283,42,0,7,8,2,1
11283,46,1,0,0,5,3
11284,14,0,3,2,3,2
11284,18,1,6,7,2,1
11284,21,2,0,0,5,4
11284,25,0,1,0,6,5
11284,25,0,4,2,5,3
11284,28,3,-3,-6,4,1
11284,28,3,0,0,7,6
11284,33,3,-4,-5,5,2
11284,34,1,4,4,2,1
11284,42,3,-3,-3,4,3
11284,45,1,5,3,3,2
11284,46,2,-5,-6,5,2
11285,6,0,0,-1,7,5
11285,6,1,3,4,2,1
11285,10,1,7,8,1,1
11285,13,1,6,7,1,1
11285,18,1,-7,-6,3,2
11285,19,1,-2,-3,6,4
11285,22,2,3,2,5,3
11285,24,0,-2,-3,6,4
11285,33,0,0,0,1,1
11285,34,1,0,-1,7,5
11286,12,0,6,3,3,2
11286,14,0,4,7,2,1
11286,16,0,-6,-5,3,2
11286,19,1,-4,-8,4,1
11286,24,2,0,-1,7,5
11286,29,3,5,2,4,2
11286,30,2,4,2,4,3
11286,45,1,3,7,3,1
11287,2,0,-2,-3,6,4
11287,16,1,5,3,4,2
11287,22,2,1,0,5,3
11287,38,1,0,0,2,1
11287,49,2,6,7,2,1
11288,6,0,4,2,3,2
11288,14,1,1,0,2,1
11288,21,0,6,5,2,1
11288,23,1,-3,-4,4,2
11288,25,1,4,2,4,3
11288,28,1,8,7,1,1
11288,29,0,-4,-3,5,3
11288,36,2,6,5,2,1
11288,36,1,0,0,1,1
11288,39,2,-5,-3,5,3
11288,39,2,2,1,6,4
11288,39,0,5,3,2,1
11288,42,2,4,2,5,3
11288,45,0,4,2,3,2
11289,2,0,5,3,3,2
11289,6,1,6,2,4,3
11289,7,0,-5,-4,3,2
11289,8,0,3,6,2,1
11289,9,2,5,6,2,1
11289,9,2,-3,-5,5,2
11289,13,2,4,3,2,1
11289,26,3,6,5,2,1
11289,26,3,-4,-3,4,2
11289,28,1,0,0,1,1
11289,28,1,4,2,5,3
11289,32,1,-4,-3,3,2
11289,37,1,-5,-6,3,2
11289,39,3,6,5,2,1
11289,43,1,-6,-8,4,2
11290,13,0,7,8,2,1
11290,24,1,6,7,2,1
11290,29,1,-5,-4,5,3
11290,39,2,5,6,2,1
11290,40,0,4,3,6,4
11290,41,1,-6,-3,4,2
11290,45,0,8,8,2,1
11290,47,3,2,1,7,5
11291,5,0,-1,-2,6,4
11291,6,1,-7,-6,3,2
11291,9,1,-5,-4,4,2
11291,15,0,-3,-2,7,4
11291,43,1,0,0,8,7
11291,49,1,5,6,3,2
11292,10,0,5,6,3,1
11292,16,1,1,0,5,2
11292,21,2,7,6,2,1
11292,23,2,-3,-4,6,3
11292,30,1,-5,-6,4,2
11292,32,3,2,0,6,4
11292,40,2,6,5,3,1
11292,42,3,4,1,5,3
11293,0,0,-3,-4,5,3
11293,5,1,-3,-5,3,1
11293,12,1,0,-1,7,4
11293,18,0,-4,-6,3,1
11293,29,0,5,6,2,1
11293,30,2,-3,-4,4,2
11293,33,1,1,0,8,5
11293,36,3,7,8,2,1
11293,38,0,1,0,3,2
11294,1,0,0,0,7,6
11294,2,1,6,5,3,2
11294,6,2,-4,-6,4,2
11294,16,0,4,2,5,3
11294,16,1,3,6,4,2
11294,18,0,1,1,5,4
11294,21,1,7,5,2,1
11294,24,2,7,5,2,1
11294,26,1,-5,-8,3,1
11294,34,3,5,4,2,1
11294,42,1,-6,-4,6,3
11294,45,0,0,0,2,1
11294,46,0,4,3,2,1
11295,12,0,4,5,2,1
11295,14,1,7,8,1,1
11295,31,1,0,-1,7,4
11295,33,0,-4,-6,4,2
11295,39,2,2,1,3,2
11295,43,3,0,0,1,1
11295,44,2,6,7,2,1
11295,44,3,-3,-4,4,2
11295,45,0,8,9,1,1
11295,46,0,-5,-6,3,2
11295,48,0,7,8,1,1
11296,5,0,-2,-1,6,4
11296,16,1,5,3,5,3
11296,20,0,1,0,4,2
11296,21,2,-2,-1,6,4
11296,39,1,7,6,2,1
11296,40,1,5,3,4,2
11297,0,0,-3,-4,4,2
11297,2,0,3,4,3,1
11297,3,1,5,4,2,1
11297,9,1,1,0,7,5
11297,13,0,5,6,2,1
11297,26,1,-4,-6,3,1
11297,27,0,3,1,4,3
11297,30,2,-2,-3,5,2
11297,30,0,6,7,2,1
11297,37,2,-4,-5,4,2
11297,41,3,3,2,5,3
11297,42,2,5,4,2,1
11298,0,0,0,0,1,1
11298,2,1,-6,-5,2,1
11298,2,0,-4,-3,5,3
11298,4,1,5,4,2,1
11298,7,2,-3,-2,3,2
11298,8,1,1,0,6,4
11298,9,3,0,0,1,1
11298,14,0,4,3,2,1
11298,21,1,3,2,3,2
11298,22,2,3,4,2,1
11298,26,2,3,2,3,2
11298,28,2,2,1,5,2
11298,29,0,-4,-3,5,3
11298,39,3,0,0,1,1
11298,43,2,5,4,2,1
11298,47,0,3,1,4,2
11299,0,0,6,5,3,2
11299,3,0,1,2,5,3
11299,17,1,0,0,8,8
11299,18,0,-5,-4,4,2
11299,22,0,0,0,1,1
11299,34,0,-3,-6,6,3
11299,36,0,4,1,4,3
11299,44,1,7,4,2,2
11300,15,0,6,7,3,1
11300,18,1,-7,-6,2,1
11300,24,2,0,0,1,1
11300,24,2,-5,-6,3,1
11300,32,3,-5,-4,5,2
11300,40,3,-4,-5,4,2
11300,40,3,0,0,1,1
11301,4,0,5,2,4,3
11301,4,1,3,1,2,2
11301,11,2,1,0,5,4
11301,15,2,6,5,3,2
11301,25,3,7,6,2,2
11301,28,3,5,2,4,3
11301,35,0,-6,-5,5,3
11302,9,0,4,2,4,2
11302,13,0,6,3,2,1
11302,16,1,-3,-4,4,2
11302,17,2,5,4,2,1
11302,18,3,3,5,3,1
11302,20,2,-4,-5,3,1
11302,24,1,-3,-6,4,2
11302,31,3,0,-1,7,4
11302,33,0,1,0,5,3
11302,39,0,6,3,2,1
11302,47,3,3,1,5,3
11303,2,0,5,6,3,1
11303,3,1,8,7,2,1
11303,8,2,-6,-7,4,2
11303,8,3,-4,-5,5,3
11303,10,2,-7,-6,5,3
11303,14,0,2,1,3,2
11303,46,3,5,2,4,3
11303,47,0,7,4,5,4
11304,15,0,1,1,5,4
11304,17,1,7,6,2,1
11304,23,0,1,1,5,4
11304,37,0,6,8,3,1
11304,39,0,5,2,4,3
11304,43,1,-7,-8,3,1
11305,4,0,2,1,4,2
11305,12,1,0,-1,7,5
11305,15,2,3,5,2,1
11305,18,1,4,-1,3,2
11305,24,2,-2,-5,3,1
11305,26,0,-3,-3,4,2
11305,33,1,1,0,5,3
11306,13,0,4,2,5,4
11306,22,1,7,8,2,1
11306,26,0,6,3,3,2
11306,38,2,-4,-5,6,3
11306,38,3,3,6,4,1
11307,9,0,7,8,2,1
11307,15,1,6,7,3,1
11307,31,2,6,7,3,1
11307,31,0,1,1,6,5
11308,0,0,6,7,2,1
11308,2,1,1,0,6,3
11308,18,1,7,8,2,1
11308,23,0,1,0,5,3
11308,23,0,1,0,4,2
11308,26,1,2,0,7,4
11308,26,2,5,6,2,1
11308,30,3,-4,-5,4,2
11308,47,3,5,6,2,1
11308,49,2,0,0,1,1
11308,49,2,-6,-7,6,3
11309,1,0,5,2,3,2
11309,6,1,-3,-5,4,2
11309,7,0,7,6,1,1
11309,7,2,-2,-4,4,2
11309,15,1,0,-1,6,4
11309,18,3,-5,-6,2,1
11309,21,3,4,6,2,1
11309,24,3,7,6,1,1
11309,29,2,5,4,3,2
11309,30,1,4,6,2,1
11309,31,0,0,0,5,5
11309,40,0,2,1,6,3
11309,44,2,5,7,2,1
11310,0,0,4,6,3,1
11310,2,1,-5,-6,4,2
11310,5,2,1,1,6,4
11310,6,2,-6,-8,5,1
11310,12,0,0,0,1,1
11310,14,3,6,7,3,2
11310,25,2,2,1,5,3
11310,33,0,5,4,2,1
11310,45,3,7,6,2,1
11310,46,0,0,0,1,1
